season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,6,DEN,REG,NYJ,19,30,174,1,0,1,-6,0,0,153,112,9,5.1071670240337275,3.521407567537747,0,26,78,0,1,0,3,-6.4910536024253815,0,19,26,174,1,1,1,153,112,9,3.7129422784630464,0,0,42,1,31,7,30,0,9,55,15,0,0,4,0,0,0,0,1,1,0,0,0,6,37,4,2,11,4,104,2,2,0,0,57,1,0,1,0,0,1,0,0,0,0,0,0,0,84,0,0,1,1,0,0,1,0,0,0,0,0
2025,6,DET,REG,KC,23,29,203,2,0,1,-4,0,0,109,127,14,6.713151381118223,14.184024267726477,0,23,98,0,0,0,5,-0.7599178904783912,0,23,27,203,2,1,0,109,127,14,9.188927660870831,0,0,33,0,34,2,14,1,3,14,3,0,0,1,0,0,0,0,0,0,0,0,0,4,38,6,0,0,6,140,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,2,2,0,0,1,0,0,0,0,0
2025,6,GB,REG,CIN,19,26,259,1,1,1,-3,0,0,246,105,11,7.356112143495093,6.610824282352743,0,33,153,2,0,0,12,4.917651760663981,0,19,26,259,1,0,0,246,105,11,8.155685669630738,0,0,29,2,36,5,15,0,1,6,5,0,0,3,0,0,0,37,0,0,0,0,0,5,40,4,2,14,4,132,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,82,0,0,3,3,0,0,1,0,0,0,0,0
2025,6,IND,REG,ARI,22,30,212,2,1,1,-7,0,0,204,115,13,2.8482230268754947,3.7489487727483124,0,27,150,2,0,0,11,5.5138952072302345,0,22,30,212,2,0,0,204,115,13,4.2427405089010435,0,0,47,2,16,6,20,0,2,8,12,1,9,3,0,0,0,0,0,0,0,0,0,5,40,3,1,0,5,135,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,4,4,0,0,1,0,0,0,0,0
2025,6,JAX,REG,SEA,27,42,258,2,0,7,-44,0,0,320,127,13,-0.3868465225514557,-2.139047710668472,0,19,59,0,0,0,3,-1.0987259491956793,0,27,42,258,2,0,0,320,127,13,9.716299520339817,0,0,24,3,29,7,22,0,1,9,4,0,0,3,0,2,0,0,0,0,0,0,0,10,76,3,4,24,4,96,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,1,1,0,0,0,0,0,0,0
2025,6,KC,REG,DET,22,30,257,3,0,3,-14,1,0,154,178,16,15.57258388680734,7.661985499518258,0,29,112,1,0,0,8,-1.6851618335931562,0,22,28,257,3,0,0,154,178,16,20.256762514269212,0,0,37,0,26,3,10,1,1,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,21,4,105,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,3,4,1,0,0.75,0,0,0,0,0
2025,6,LA,REG,BAL,17,26,181,1,0,2,-14,1,1,229,63,10,0.9594451738590664,0.701272716889017,0,23,74,1,1,0,5,-3.9353478991542943,0,17,26,181,1,0,0,229,63,10,10.992364567362173,0,0,45,2,40,7,27,2,4,23,11,1,0,4,0,0,0,0,1,2,2,2,0,6,40,5,0,0,2,25,1,2,1,0,36,0.5,0,0,1,0,0,0,0,1,0,0,0,0,36,26,0,2,2,0,0,1,0,0,0,0,0
2025,6,LAC,REG,MIA,29,38,264,2,0,1,-1,0,0,220,160,12,12.641889955414864,8.790127697743868,0,25,140,0,0,0,7,-0.280884458631665,0,29,38,264,2,2,1,220,160,12,7.68455732791632,0,0,36,2,24,4,15,0,2,9,4,3,23,5,0,0,0,0,1,1,0,0,0,7,45,3,2,11,4,131,5,5,0,0,35,1,0,1,4,0,0,0,0,0,0,0,0,0,163,0,0,2,2,0,0,1,1,1,0,0,33
2025,6,LV,REG,TEN,17,23,174,1,1,2,-16,0,0,58,122,9,0.5693263779394329,2.760219703549927,0,32,68,1,0,0,4,-12.312568710836507,0,17,23,174,1,0,0,58,122,9,4.271656537312083,0,0,35,1,25,7,49,1,5,47,8,1,0,2,0,0,0,0,0,0,2,2,0,6,27,2,3,47,2,57,2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,79,0,0,2,2,0,0,1,0,0,0,0,0
2025,6,MIA,REG,LAC,22,33,213,1,3,2,-9,0,0,209,104,10,-0.62575340589391,2.3663587371508266,0,21,137,2,0,0,7,5.722234074550215,0,22,30,213,1,0,0,209,104,10,4.820943049987555,0,0,47,1,25,1,1,2,1,1,7,0,0,2,0,0,0,0,0,0,1,1,0,4,45,6,1,8,6,180,2,3,1,0,47,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,1,0,74,57,0,3,3,0,0,1,0,0,0,0,0
2025,6,NE,REG,NO,18,26,261,3,0,1,-1,0,0,284,86,12,17.406637246674592,10.796038433909416,0,31,73,0,1,0,6,-10.04510771094635,1,18,24,261,3,0,0,284,86,12,21.022926298622707,0,0,29,2,40,4,7,1,2,4,4,0,0,5,0,0,0,0,2,3,1,1,0,11,65,1,1,6,5,129,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,2,2,0,0,1,0,0,0,0,0
2025,6,NO,REG,NE,20,26,227,0,0,2,-4,0,0,221,99,7,3.9048227529301194,6.551737166368046,0,23,73,1,0,0,7,-0.6530956160859205,0,20,26,227,0,1,1,221,99,7,0.7889946549360154,0,0,39,1,19,7,16,1,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,8,67,3,2,21,4,89,4,4,0,0,54,1,0,0,2,1,1,0,0,0,0,0,0,0,174,0,0,1,1,0,0,1,0,0,0,0,0
2025,6,NYG,REG,PHI,17,26,195,1,0,2,-1,0,0,239,76,8,5.7703542148228735,2.070017388233776,0,39,172,4,0,0,14,7.111756450438406,0,17,26,195,1,0,0,239,76,8,7.385981022845954,0,0,31,1,37,7,27,1,3,17,3,1,68,4,0,0,0,0,0,0,1,1,0,6,55,2,3,28,4,103,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0.8,0,0,0,0,0
2025,6,NYJ,REG,DEN,9,17,45,0,0,9,-55,0,0,94,13,2,-20.7214580506014,-14.768174476921558,0,31,92,0,0,0,7,-3.2562456138458105,0,9,16,45,0,0,0,94,13,2,-6.792013825096403,0,0,32,2,32,3,9,2,1,6,3,0,0,2,0,0,1,0,1,1,1,1,0,2,15,6,4,32,5,172,3,3,0,0,52,1,0,0,1,1,1,0,0,0,0,0,0,0,131,0,0,0,0,0,0,NA,0,0,0,0,0
2025,6,PHI,REG,NYG,24,33,283,1,1,3,-17,0,0,316,93,14,2.161582256778953,9.212653245776892,0,20,73,1,0,0,5,-2.4201052308490034,0,24,32,283,1,1,1,316,93,14,2.0242406692075257,0,0,39,0,36,1,1,0,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,4,46,5,2,16,5,84,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,2,2,0,0,1,0,0,0,0,0
2025,6,PIT,REG,CLE,21,30,235,2,0,0,0,0,0,223,132,11,9.599199736872942,8.184740769452064,0,28,100,0,0,0,7,-2.440723583976448,0,21,29,235,2,1,0,223,132,11,10.078600338576615,0,0,36,0,46,6,32,0,6,38,17,0,0,8,0,0,0,0,0,0,0,0,0,10,59,5,3,30,3,74,3,4,1,0,50,0.75,0,0,0,2,1,0,0,0,0,0,1,0,142,54,0,2,2,0,0,1,0,0,0,0,0
2025,6,SEA,REG,JAX,16,27,295,2,0,1,-9,0,0,361,95,10,10.52449972709388,7.398529102404911,0,26,60,0,0,0,2,-13.150013602185885,0,16,24,295,2,0,0,361,95,10,14.345827610902289,0,0,40,0,34,7,31,0,7,44,17,0,0,2,0,0,0,0,0,0,0,0,0,7,56,4,3,5,2,40,2,2,0,0,53,1,0,1,0,0,1,0,0,0,0,0,0,0,77,0,0,2,2,0,0,1,0,0,0,0,0
2025,6,SF,REG,TB,27,39,347,0,2,6,-51,1,0,378,165,10,-4.42705243935853,7.158802489976627,0,22,67,1,0,0,7,-1.2894251411780715,0,27,37,347,0,0,0,378,165,10,5.599992172187388,0,0,34,1,23,4,14,0,1,8,1,0,0,2,0,0,0,0,1,1,0,0,0,9,65,6,2,25,6,161,4,4,0,0,54,1,0,1,0,1,2,0,0,0,0,0,0,0,177,0,0,1,1,0,0,1,0,0,0,0,0
2025,6,TB,REG,SF,17,23,256,2,0,1,-8,0,0,239,106,9,12.067489617715157,7.469806982123331,0,26,104,2,1,0,10,1.0234146490548737,0,17,23,256,2,0,0,239,106,9,14.198441419030107,0,0,46,0,30,5,34,1,6,51,10,2,19,5,0,0,0,0,1,1,0,0,0,5,31,1,1,6,6,158,1,2,1,0,45,0.5,0,0,0,1,0,0,0,0,0,1,0,0,45,49,0,3,3,0,0,1,0,0,0,0,0
2025,6,TEN,REG,LV,26,38,222,1,1,6,-62,2,2,253,117,11,-14.68072225380456,5.549942921189702,0,15,65,0,0,0,3,-3.206434338061692,0,26,34,222,1,0,0,253,117,11,2.9208083390258253,0,0,34,2,34,8,32,0,2,16,7,1,1,4,0,0,0,0,0,0,0,0,0,7,34,5,0,0,3,66,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,1,1,0,0,1,0,0,0,0,0
2025,6,WAS,REG,CHI,19,26,211,3,1,3,-6,1,0,212,70,11,6.435357536926993,11.146916573246319,0,31,124,0,2,2,8,-10.193474855914246,0,19,24,211,3,0,0,212,70,11,12.559384563511365,0,0,30,1,39,4,16,0,3,16,5,0,0,5,0,0,0,0,1,2,0,0,0,5,40,5,1,9,4,127,1,2,1,0,53,0.5,0,0,0,0,1,0,0,0,0,0,1,0,53,50,0,3,3,0,0,1,0,0,0,0,0
2025,7,ARI,REG,GB,25,36,279,2,0,6,-43,1,1,312,99,13,1.0358332606710157,4.730957395890176,0,28,94,0,0,0,5,-4.690612517471891,0,25,34,279,2,0,0,312,99,13,16.369037803876854,0,0,31,2,22,5,16,1,1,11,2,0,0,3,0,0,0,0,0,0,0,0,0,6,55,6,1,13,3,88,3,3,0,0,40,1,0,0,2,1,0,0,0,0,0,0,0,0,111,0,0,2,2,0,0,1,0,0,0,0,0
2025,7,ATL,REG,SF,21,38,241,1,0,2,-11,1,1,357,91,13,-6.737357140441047,-5.8063615527417864,0,20,62,0,0,0,3,-0.11120319267502055,0,21,36,241,1,0,0,357,91,13,2.719199143757578,0,0,37,2,36,7,16,0,1,2,4,1,16,2,0,0,0,0,0,0,0,0,0,6,43,6,2,18,5,106,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,1,1,0,0,1,0,0,0,0,0
2025,7,CAR,REG,NYJ,19,32,198,1,0,2,-21,0,0,233,113,10,-2.6061558054130174,-2.083128498446557,0,36,125,0,0,0,7,-4.531804146710783,0,19,31,198,1,0,0,233,113,10,2.9420878339955934,0,0,32,0,28,3,22,0,6,33,11,2,0,9,0,0,0,0,1,1,0,0,0,6,45,3,3,35,1,45,2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,59,0,0,1,1,0,0,1,0,0,0,0,0
2025,7,CHI,REG,NO,15,26,172,0,1,1,-8,0,0,220,89,10,2.149814817582892,-3.2287707328796387,0,40,222,2,2,0,15,0.5681171632757938,0,15,25,172,0,0,0,220,89,10,5.290478702430846,0,0,34,1,17,7,36,1,4,24,7,3,48,9,0,0,0,0,2,4,1,1,0,10,92,2,2,18,2,47,4,4,0,0,39,1,0,2,2,0,0,0,0,0,0,0,0,0,123,0,0,2,2,0,0,1,0,0,0,0,0
2025,7,CIN,REG,PIT,31,47,342,3,0,2,-14,0,0,337,168,16,15.144058558264481,1.6087773773405265,0,23,142,0,0,0,8,5.462086787905845,0,31,45,342,3,0,0,337,168,16,20.588876117024142,0,0,33,0,28,2,11,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,4,35,6,0,0,5,128,4,4,0,0,49,1,0,1,1,2,0,0,0,0,0,0,0,0,153,0,0,3,3,0,0,1,1,1,0,0,36
2025,7,CLE,REG,MIA,13,18,116,0,0,2,-14,0,0,86,86,6,0.8498010866597445,0.23498170905643198,0,33,104,3,0,0,5,-7.062179934291635,0,13,18,116,0,1,0,86,86,6,3.8811960366575198,0,0,35,2,24,11,48,2,4,33,6,3,59,6,1,0,0,0,1,1,1,1,0,5,37,1,2,7,2,37,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,4,4,0,0,1,0,0,0,0,0
2025,7,DAL,REG,WAS,21,30,264,3,0,1,-7,0,0,212,135,11,7.193154708318104,0.4078780611356116,0,31,152,1,1,0,10,-1.3028992045728955,0,21,30,264,3,0,0,212,135,11,7.597535336516955,0,0,39,0,28,7,19,1,4,14,6,1,68,5,1,0,0,0,1,2,1,1,0,10,79,4,2,4,3,80,3,3,0,0,61,1,0,1,0,1,0,1,0,0,0,0,0,0,137,0,0,5,5,0,0,1,0,0,0,0,0
2025,7,DEN,REG,NYG,27,50,279,2,0,2,-14,0,0,393,142,15,-1.4068489084650606,-10.868303690637868,2,24,142,2,1,0,9,8.40782054932788,0,27,49,279,2,0,0,393,142,15,-0.1952424648040898,2,0,32,1,37,4,17,0,4,15,10,1,21,8,0,0,0,0,1,1,0,0,0,12,127,7,2,29,5,96,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,2,2,0,0,1,1,1,0,0,39
2025,7,DET,REG,TB,20,29,241,1,1,4,-26,1,1,157,187,9,-8.635040956975383,-1.2975573539733887,0,32,164,2,0,0,7,0.8147686071461067,0,20,28,241,1,0,0,157,187,9,1.637207459348763,0,0,37,0,26,4,20,2,4,18,8,1,0,12,0,0,0,0,0,0,1,1,0,6,50,4,0,0,2,54,1,2,1,0,58,0.5,0,0,0,0,1,0,0,0,0,0,1,0,58,54,0,3,3,0,0,1,0,0,0,0,0
2025,7,GB,REG,ARI,19,29,179,1,0,1,-11,0,0,190,79,10,6.063561517960258,-3.0207430677754536,0,23,94,2,1,0,5,0.05295753350947052,0,19,28,179,1,0,0,190,79,10,8.655991831892967,0,0,37,2,44,9,45,1,6,43,12,0,0,4,0,0,0,0,2,2,1,1,0,10,94,5,0,0,5,115,2,2,0,0,61,1,0,0,1,0,0,1,0,0,0,0,0,0,92,0,0,3,3,0,0,1,0,0,0,0,0
2025,7,HOU,REG,SEA,23,49,229,1,1,3,-31,0,0,424,109,13,-13.52440370475038,-14.157423377037048,0,17,56,0,0,0,1,-8.1790441799385,0,23,46,229,1,0,0,424,109,13,-6.7398024974655755,0,0,40,5,27,7,20,2,2,15,5,2,28,5,0,0,0,0,0,0,2,2,1,10,105,4,3,25,6,154,2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,82,0,0,1,1,0,0,1,0,0,0,0,0
2025,7,IND,REG,LAC,23,34,288,2,0,1,-7,0,0,334,142,14,14.861354353612416,5.181318800896406,1,23,120,3,0,0,10,7.140562940854579,0,23,32,288,2,0,0,334,142,14,16.860766531244852,1,0,43,0,30,4,31,0,3,29,15,2,3,6,0,0,0,0,1,1,0,0,0,3,42,6,0,0,5,193,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,3,4,1,0,0.75,0,0,0,0,0
2025,7,JAX,REG,LA,23,48,296,1,0,7,-32,0,0,522,82,14,-13.93414800598076,-12.520551681518555,0,19,94,0,0,0,6,2.081177057872992,0,23,47,296,1,1,0,522,82,14,-4.385464952108675,0,0,35,2,18,1,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,13,119,4,2,19,2,60,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,1,1,0,0,1,0,0,0,0,0
2025,7,KC,REG,LV,26,35,286,3,0,1,-4,0,0,207,154,16,19.33917764713534,6.0715467614286105,0,41,152,1,0,0,12,-2.7794445161125623,0,26,34,286,3,1,0,207,154,16,20.86700694704906,0,0,17,0,18,1,5,0,1,5,2,0,0,1,0,1,0,0,2,2,1,1,0,5,38,3,3,15,0,0,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,4,4,0,0,1,0,0,0,0,0
2025,7,LA,REG,JAX,21,33,182,5,0,0,0,0,0,363,65,14,8.782921106321737,4.221847292148702,0,29,89,0,0,0,4,-1.7697820933535695,0,21,33,182,5,0,0,363,65,14,8.782921106321737,0,0,42,0,18,5,32,1,7,32,11,0,0,10,0,0,0,0,0,0,0,0,0,5,45,3,3,17,1,32,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0
2025,7,LAC,REG,IND,37,55,420,3,2,3,-29,0,0,451,142,19,5.819126800481275,2.8046531809700843,0,16,54,0,0,0,4,0.6523442440084182,0,37,54,420,3,0,0,451,142,19,11.715148438430436,0,0,32,0,26,3,11,0,1,7,5,0,0,4,0,0,0,0,0,0,0,0,0,6,35,3,1,-3,6,147,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,0,0,3,3,0,0,1,0,0,0,0,0
2025,7,LV,REG,KC,12,18,75,0,0,1,-5,0,0,51,73,2,-10.463286587735638,-4.785633613081539,0,11,25,0,2,1,2,-9.597803617914906,0,12,17,75,0,0,0,51,73,2,-8.080060073407367,0,0,42,4,42,6,12,1,1,4,3,0,0,2,0,0,0,0,1,3,0,0,0,8,58,1,1,6,3,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
2025,7,MIA,REG,CLE,17,31,153,0,3,4,-33,1,0,230,73,7,-26.529127711095036,-10.64813206593196,0,22,99,0,3,0,6,-5.295548660927492,0,17,30,153,0,0,0,230,73,7,-19.147182113563296,0,0,40,2,16,9,32,0,2,14,3,0,0,2,0,0,0,0,5,8,0,0,0,11,103,5,1,11,6,164,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,NA,0,0,0,0,0
2025,7,MIN,REG,PHI,26,42,313,0,2,2,-15,0,0,421,109,13,-2.276972435588653,-0.5390525609254837,0,23,89,1,1,0,10,-3.6808791368397777,0,26,40,313,0,0,0,421,109,13,4.021704913907785,0,0,35,1,27,8,28,0,3,10,4,0,0,1,0,0,0,0,1,3,0,0,0,3,30,5,1,6,3,74,5,5,0,0,59,1,0,2,2,0,1,0,0,0,0,0,0,0,185,0,0,1,1,0,0,1,0,0,0,0,0
2025,7,NE,REG,TEN,22,24,234,2,0,4,-22,0,0,197,60,13,11.522871309763435,25.634740665555,0,36,175,1,0,0,9,3.28669796284521,0,22,24,234,2,0,0,197,60,13,17.087680913391523,0,0,35,1,17,6,22,0,4,20,5,1,32,2,0,0,0,0,0,0,1,1,1,5,36,0,0,0,2,40,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,4,4,0,0,1,0,0,0,0,0
2025,7,NO,REG,CHI,20,32,233,2,3,4,-24,1,1,386,69,9,-12.238946060688939,0.3953042530244387,0,17,44,0,0,0,3,-3.4923759896773845,0,20,31,233,2,0,0,386,69,9,-2.241910402003448,0,0,40,0,34,2,3,0,1,8,5,1,0,5,0,0,0,0,0,0,0,0,0,5,30,5,0,0,5,116,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,0,2,2,0,0,1,0,0,0,0,0
2025,7,NYG,REG,DEN,15,33,283,3,1,4,-15,0,0,342,147,12,8.377084178893828,-16.9774080767776,0,32,119,2,0,0,7,0.21420120215043426,0,15,33,283,3,0,0,342,147,12,12.801825958289673,0,0,41,2,26,5,19,0,2,14,5,0,0,8,0,0,0,0,0,0,0,0,0,8,36,3,3,28,3,85,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0.5,0,0,0,0,0
2025,7,NYJ,REG,CAR,16,34,172,0,2,6,-33,0,0,367,64,8,-13.49936588228681,-11.164891239135493,0,20,81,0,0,0,4,-1.8465962274007577,0,16,31,172,0,0,0,367,64,8,-3.425658379564993,0,0,43,1,31,6,29,0,2,21,7,0,0,7,0,0,0,0,0,0,0,0,0,5,26,5,2,14,4,100,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,NA,0,0,0,0,0
2025,7,PHI,REG,MIN,19,23,326,3,0,3,-10,0,0,284,90,9,18.90667418378871,17.924261611440905,0,23,45,0,0,0,5,-7.184854001140094,0,19,23,326,3,0,0,284,90,9,21.526996093103662,0,0,40,2,20,6,23,0,2,15,8,2,42,3,1,0,0,0,0,0,0,0,0,8,64,4,0,0,7,186,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,4,4,0,0,1,0,0,0,0,0
2025,7,PIT,REG,CIN,23,34,249,4,2,0,0,0,0,309,143,12,13.311911904311273,4.880153861912812,0,20,147,0,0,0,7,6.391976104408968,0,23,33,249,4,0,0,309,143,12,13.432846577838063,0,0,44,0,26,3,14,0,2,14,6,0,0,6,0,0,0,0,0,0,0,0,0,7,59,5,2,27,6,179,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,4,4,0,0,1,0,0,0,0,0
2025,7,SEA,REG,HOU,17,32,213,1,2,2,-15,1,1,280,80,9,-10.98392792697068,-4.435563395763264,0,33,118,2,0,0,7,-1.1994721797578576,0,17,29,213,1,1,1,280,80,9,-5.1829996637906985,0,0,41,4,20,10,45,0,3,31,7,1,23,12,0,0,0,0,0,0,0,0,0,12,93,4,5,67,4,116,2,3,0,1,47,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,73,0,53,3,3,0,0,1,0,0,0,0,0
2025,7,SF,REG,ATL,17,26,152,0,1,1,-2,0,0,132,100,10,1.9682263760346341,1.1549784491459518,0,39,174,2,0,0,12,-1.7518074903346132,0,17,24,152,0,0,0,132,100,10,4.6142768231670725,0,0,35,0,28,4,16,1,2,11,5,0,0,2,0,0,0,0,0,0,1,1,0,3,25,1,1,8,2,53,2,2,0,0,55,1,0,0,0,1,1,0,0,0,0,0,0,0,98,0,0,2,2,0,0,1,0,0,0,0,0
2025,7,TB,REG,DET,28,50,228,1,1,4,-18,1,0,478,107,11,-25.048290733687832,-9.447585046291351,0,12,41,0,0,0,2,1.5655925021274015,0,28,50,228,1,1,1,478,107,11,-24.802573287600904,0,0,35,3,39,7,33,1,4,26,9,1,13,2,0,0,0,0,1,1,1,1,0,6,35,5,3,34,4,95,1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,0,0,0,0,0,0,NA,0,0,0,0,0
2025,7,TEN,REG,NE,25,34,255,1,1,5,-39,1,1,226,132,14,-11.742684764254212,6.665890011936426,0,12,39,0,0,0,1,-2.7508370465948246,0,25,32,255,1,0,0,226,132,14,5.945108379205411,0,0,41,1,35,6,27,0,4,22,4,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,1,15,3,84,2,2,0,0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,99,0,0,1,1,0,0,1,0,0,0,0,0
2025,7,WAS,REG,DAL,16,32,219,1,1,4,-14,1,1,316,88,8,-19.954931111249607,-11.903719459810564,0,28,136,2,0,0,8,5.790993408285547,0,16,31,219,1,0,0,316,88,8,-9.883332914439961,0,0,30,3,37,3,5,0,1,7,5,0,0,7,0,0,1,0,0,0,0,0,0,11,118,1,1,8,8,209,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0
2025,8,ATL,REG,MIA,21,31,173,0,0,1,-5,0,0,285,75,7,-5.867928963794839,2.4710270762443542,0,17,45,1,1,1,4,-10.502074398148562,0,21,30,173,0,0,0,285,75,7,-2.4965351583086886,0,0,38,2,42,5,16,0,1,8,2,0,0,3,0,0,0,0,0,0,0,0,0,8,76,1,2,11,6,131,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,1,1,0,0,1,0,0,0,0,0
2025,8,BAL,REG,CHI,17,22,186,1,0,2,-8,0,0,209,42,8,5.315543281004171,10.720725492997605,0,35,177,2,0,0,14,7.37047940219054,0,17,22,186,1,1,0,209,42,8,7.560694383574498,0,0,42,2,24,6,16,1,1,9,4,1,9,2,0,0,0,0,0,0,0,0,0,6,45,2,0,0,5,154,3,3,0,0,42,1,0,1,1,1,0,0,0,0,0,0,0,0,102,0,0,3,3,0,0,1,0,0,0,0,0
2025,8,BUF,REG,CAR,14,23,185,1,0,2,-20,0,0,147,116,10,8.423088424387755,-9.345733860264652,0,35,245,4,0,0,12,12.207044504844816,0,14,23,185,1,0,0,147,116,10,12.255672838829923,0,0,38,0,36,7,42,2,7,45,9,1,24,1,0,0,0,0,0,0,2,2,0,7,60,2,3,14,2,44,2,2,0,0,45,1,0,0,0,2,0,0,0,0,0,0,0,0,88,0,0,4,5,1,0,0.8,0,0,0,0,0
2025,8,CAR,REG,BUF,16,24,175,0,1,7,-45,1,1,195,51,11,-12.860889769130974,3.6982120379157712,0,28,114,1,1,1,7,-7.483066802204121,0,16,23,175,0,0,0,195,51,11,2.8209208951708256,0,0,33,3,39,4,10,0,2,20,3,0,0,4,0,0,0,0,1,2,0,0,0,4,20,3,2,13,6,156,1,2,1,0,48,0.5,0,0,0,1,0,0,0,0,1,0,0,0,48,32,0,0,1,1,0,0,0,0,0,0,0
2025,8,CHI,REG,BAL,25,38,285,0,1,1,-9,0,0,310,125,13,1.099933516420121,7.888272830418179,0,23,96,1,0,0,5,0.4128671477374155,0,25,35,285,0,0,0,310,125,13,6.682997239349989,0,0,40,1,33,4,12,1,2,8,3,0,0,1,0,0,0,0,1,1,0,0,0,11,79,6,1,8,6,157,3,4,1,0,47,0.75,0,0,2,1,0,0,0,0,0,0,1,0,118,58,0,1,1,0,0,1,0,0,0,0,0
